codigo_postal,precio_m2,precio_medio,superficie_media,total_informados,total,es_estimado
30176,321.02981,57934.682093,180.4651,43.0,52.0,0
30177,,,,,1.0,0
30178,588.393543,127583.333333,216.8333,6.0,6.0,0
30190,313.49853,42670.633333,136.1111,9.0,14.0,0
30191,589.181986,93070.437241,157.9655,29.0,34.0,0
30192,,,,,,0
30193,293.367346,51111.111111,174.2222,9.0,12.0,0
30194,1002.276176,165125.0,164.75,4.0,5.0,0
30195,569.468267,83000.0,145.75,16.0,23.0,0
30320,881.723623,122923.550988,139.4127,172.0,202.0,0
30332,691.381286,99752.492,144.28,25.0,28.0,0
30333,1104.273667,161312.297333,146.08,75.0,88.0,0
30334,560.455824,94306.033333,168.2666,30.0,35.0,0
30338,305.048704,71838.97,235.5,8.0,8.0,0
30400,804.786603,87176.56172,108.3225,186.0,256.0,0
30410,669.124423,93342.857142,139.5,28.0,34.0,0
30411,,,,,2.0,0
30412,378.15126,45000.0,119.0,7.0,9.0,0
30430,575.21223,67672.503732,117.6478,142.0,179.0,0
30439,321.326676,37541.666666,116.8333,12.0,16.0,0
30440,543.423795,58406.89178,107.4794,73.0,117.0,0
30441,,,,,2.0,0
30442,,,,,6.0,0
30610,467.763246,87179.375,186.375,8.0,12.0,0
30611,,,,,5.0,0
30612,432.931242,51271.428571,118.4285,7.0,12.0,0
30613,686.645333,69190.592258,100.7661,124.0,145.0,0
30620,663.784961,96557.556627,145.4651,86.0,133.0,0
30626,1666.427792,187010.23,112.2222,18.0,22.0,0
30628,1286.473988,202327.272727,157.2727,11.0,12.0,0
30629,1069.656488,186833.333333,174.6666,6.0,8.0,0
30640,742.097831,97079.88909,130.8181,44.0,54.0,0
30648,683.424323,150565.448275,220.3103,29.0,40.0,0
30649,,,,,,0
30860,1347.071174,117972.946928,87.5773,433.0,452.0,0
30870,1138.641225,125169.923053,109.9292,226.0,239.0,0
30875,1309.637975,137589.677796,105.0593,118.0,118.0,0
30877,1737.433256,196670.28,113.1958,97.0,100.0,0
30879,1705.103368,160648.786623,94.2164,231.0,231.0,0
32001,1021.148744,97491.956467,95.4728,184.0,221.0,0
32002,1041.457495,112537.165286,108.0573,244.0,293.0,0
32003,1734.07087,216966.354529,125.1196,117.0,128.0,0
32004,1551.90779,178054.096619,114.7323,142.0,182.0,0
32005,1275.306519,121948.875579,95.6231,276.0,389.0,0
32103,788.247213,111142.857142,141.0,7.0,8.0,0
32153,,,,,3.0,0
32172,373.015873,58750.0,157.5,4.0,5.0,0
32300,757.125181,77723.985074,102.6567,67.0,74.0,0
32314,,,,,2.0,0
32315,559.912854,51400.0,91.8,5.0,5.0,0
32317,,,,,,0
32318,,,,,2.0,0
32350,468.563946,66249.735833,141.3888,36.0,44.0,0
32357,,,,,1.0,0
32416,,,,,1.0,0
32417,394.293582,67380.392222,170.8888,9.0,10.0,0
32430,757.947976,74928.571428,98.8571,7.0,13.0,0
32500,805.277273,87159.010608,108.2347,115.0,156.0,0
32510,250.118167,69595.38,278.25,4.0,8.0,0
32515,,,,,4.0,0
32516,,,,,4.0,0
32520,281.172819,155172.25,551.875,8.0,15.0,0
32534,,,,,2.0,0
32574,,,,,1.0,0
32600,614.688826,73312.240689,119.2672,116.0,142.0,0
32610,,,,,1.0,0
32611,,,,,4.0,0
32613,479.797979,40714.285714,84.8571,7.0,14.0,0
32615,,,,,4.0,0
32619,,,,,3.0,0
32624,,,,,13.0,0
32630,640.621407,84156.734693,131.3673,49.0,108.0,0
32631,440.894526,83769.96,190.0,7.0,14.0,0
32632,269.230769,37625.0,139.75,4.0,14.0,0
32635,,,,,7.0,0
32636,378.04878,68200.0,180.4,5.0,8.0,0
32637,,,,,8.0,0
32640,,,,,5.0,0
32660,1011.32529,130658.830434,129.1956,46.0,69.0,0
32664,592.250922,89166.666666,150.5555,9.0,11.0,0
32665,1537.174311,83776.0,54.5,4.0,7.0,0
32667,,,,,8.0,0
32668,648.752399,67600.0,104.2,5.0,10.0,0
32669,,,,,3.0,0
32690,508.69936,97415.9275,191.5,4.0,15.0,0
32697,,,,,6.0,0
32698,,,,,3.0,0
32699,,,,,2.0,0
32705,,,,,1.0,0
32710,763.460191,148631.818181,194.6818,22.0,31.0,0
32711,,,,,6.0,0
32720,770.076481,115071.428571,149.4285,7.0,11.0,0
32792,748.839506,126366.666666,168.75,12.0,15.0,0
32793,999.236058,186857.142857,187.0,7.0,11.0,0
32812,219.476744,37750.0,172.0,4.0,15.0,0
32813,,,,,7.0,0
32815,,,,,6.0,0
32816,,,,,4.0,0
32823,,,,,5.0,0
32890,661.769336,123166.951764,186.1176,17.0,27.0,0
32900,,,,,3.0,0
32901,670.936749,104750.0,156.125,8.0,16.0,0
32910,408.453522,122485.0,299.875,8.0,12.0,0
32911,904.402355,132243.722222,146.2222,27.0,32.0,0
32920,1528.976618,318791.625,208.5,4.0,10.0,0
32930,405.614437,94400.0,232.7333,15.0,26.0,0
32940,787.940379,166142.857142,210.8571,7.0,11.0,0
32960,654.618473,130400.0,199.2,5.0,7.0,0
32970,,,,,8.0,0
32971,702.404809,116833.333333,166.3333,6.0,7.0,0
32980,720.447284,150333.333333,208.6666,6.0,8.0,0
32981,2610.945945,161008.333333,61.6666,6.0,6.0,0
32990,,,,,3.0,0
32100,,,,,5.0,0
32101,469.433962,103666.666666,220.8333,6.0,9.0,0
32102,122.630992,110000.0,897.0,4.0,4.0,0
32111,,,,,6.0,0
32120,,,,,2.0,0
32135,,,,,3.0,0
32137,,,,,8.0,0
32138,,,,,2.0,0
32140,,,,,3.0,0
32141,,,,,8.0,0
32152,589.572192,88200.0,149.6,5.0,6.0,0
32170,330.368023,96821.428571,293.0714,14.0,16.0,0
32212,,,,,7.0,0
32235,,,,,2.0,0
32348,,,,,1.0,0
32400,526.776865,68034.030303,129.1515,33.0,45.0,0
32410,153.498871,40800.0,265.8,5.0,6.0,0
32411,291.6048,53655.283333,184.0,6.0,7.0,0
32415,,,,,3.0,0
32418,,,,,5.0,0
32456,,,,,2.0,0
32526,,,,,1.0,0
32530,234.862013,53274.533333,226.8333,6.0,11.0,0
32547,,,,,1.0,0
32557,,,,,2.0,0
32612,,,,,3.0,0
32616,,,,,9.0,0
32617,,,,,2.0,0
32618,583.020101,43216.365,74.125,8.0,18.0,0
32646,,,,,1.0,0
32650,,,,,6.0,0
32651,,,,,3.0,0
32666,,,,,4.0,0
32670,422.155688,56400.0,133.6,5.0,12.0,0
32678,297.466666,26772.0,90.0,5.0,11.0,0
32679,,,,,8.0,0
32680,,,,,,0
32688,,,,,1.0,0
32689,,,,,3.0,0
32691,,,,,,0
32692,363.779527,77000.0,211.6666,6.0,13.0,0
32693,,,,,3.0,0
32696,,,,,2.0,0
32700,394.906591,80025.0,202.6428,14.0,22.0,0
32701,348.035492,43029.842727,123.6363,11.0,23.0,0
32702,,,,,6.0,0
32703,,,,,3.0,0
32704,420.182215,58525.38,139.2857,7.0,9.0,0
32706,,,,,2.0,0
32707,,,,,1.0,0
32708,,,,,4.0,0
32780,728.047182,55550.0,76.3,10.0,17.0,0
32782,,,,,1.0,0
32787,,,,,2.0,0
32788,,,,,1.0,0
32789,,,,,,0
32790,,,,,1.0,0
32794,,,,,1.0,0
32800,664.558418,98449.582857,148.1428,42.0,49.0,0
32810,,,,,7.0,0
32811,326.064382,52333.333333,160.5,6.0,9.0,0
32814,,,,,9.0,0
32817,,,,,3.0,0
32828,,,,,2.0,0
32830,522.486595,86616.666666,165.7777,9.0,17.0,0
32838,410.437193,58199.994,141.8,5.0,6.0,0
32839,395.454634,53386.375714,135.0,7.0,8.0,0
32869,,,,,1.0,0
32950,276.720351,63000.0,227.6666,6.0,13.0,0
32150,,,,,10.0,0
32151,,,,,5.0,0
32200,195.667612,58504.616,299.0,5.0,8.0,0
32211,,,,,2.0,0
32213,,,,,5.0,0
32226,,,,,,0
32227,,,,,,0
32229,,,,,4.0,0
32236,,,,,4.0,0
32310,426.74581,43650.0,102.2857,7.0,10.0,0
32311,,,,,4.0,0
32312,,,,,5.0,0
32320,,,,,4.0,0
32340,,,,,6.0,0
32370,,,,,,0
32371,,,,,2.0,0
32375,,,,,1.0,0
32440,,,,,4.0,0
32449,,,,,,0
32450,,,,,4.0,0
32453,,,,,1.0,0
32454,224.623164,35490.46,158.0,10.0,21.0,0
32455,,,,,2.0,0
32459,252.668213,62228.571428,246.2857,7.0,9.0,0
32550,611.388154,115613.5,189.1,10.0,16.0,0
32554,,,,,2.0,0
32555,,,,,1.0,0
32556,,,,,1.0,0
32558,,,,,4.0,0
32560,,,,,1.0,0
32562,,,,,1.0,0
32563,,,,,1.0,0
32570,241.535958,36079.43375,149.375,8.0,17.0,0
32575,,,,,3.0,0
32577,,,,,3.0,0
32620,,,,,1.0,0
32621,,,,,1.0,0
32622,,,,,5.0,0
32633,,,,,,0
32634,,,,,10.0,0
32644,,,,,2.0,0
32652,,,,,8.0,0
32654,,,,,1.0,0
32655,,,,,3.0,0
32695,369.104016,71680.0,194.2,5.0,13.0,0
32764,,,,,4.0,0
32768,,,,,,0
32769,,,,,5.0,0
32820,451.118963,76600.0,169.8,5.0,7.0,0
32821,,,,,1.0,0
32824,,,,,5.0,0
32825,,,,,1.0,0
32826,,,,,6.0,0
32846,,,,,3.0,0
32859,,,,,3.0,0
32860,281.648129,52104.904,185.0,5.0,7.0,0
32868,,,,,5.0,0
32870,,,,,7.0,0
32879,,,,,3.0,0
32880,,,,,4.0,0
32892,,,,,4.0,0
32895,,,,,3.0,0
32896,,,,,,0
32898,,,,,4.0,0
32899,,,,,3.0,0
32130,,,,,5.0,0
32136,,,,,1.0,0
32139,,,,,,0
32160,509.2233,104900.0,206.0,5.0,11.0,0
32161,,,,,2.0,0
32164,575.0,56925.0,99.0,4.0,4.0,0
32330,,,,,4.0,0
32334,,,,,,0
32336,,,,,3.0,0
32337,,,,,4.0,0
32338,,,,,1.0,0
32356,,,,,5.0,0
32372,,,,,1.0,0
32373,,,,,5.0,0
32412,,,,,5.0,0
32413,,,,,3.0,0
32419,,,,,1.0,0
32420,441.520545,63512.7305,143.85,20.0,25.0,0
32425,,,,,4.0,0
32426,,,,,1.0,0
32428,,,,,6.0,0
32429,,,,,2.0,0
32431,546.296296,110625.0,202.5,4.0,5.0,0
32432,,,,,,0
32433,,,,,1.0,0
32448,,,,,2.0,0
32452,,,,,2.0,0
32512,,,,,,0
32514,344.515137,68730.77,199.5,10.0,17.0,0
32521,,,,,1.0,0
32522,,,,,,0
32523,,,,,,0
32525,,,,,1.0,0
32536,,,,,1.0,0
32537,,,,,,0
32539,,,,,,0
32540,,,,,3.0,0
32545,,,,,,0
32546,,,,,,0
32548,,,,,1.0,0
32549,,,,,3.0,0
32625,,,,,4.0,0
32626,,,,,4.0,0
32641,,,,,2.0,0
32643,,,,,10.0,0
32648,,,,,1.0,0
32730,354.274611,54700.0,154.4,5.0,9.0,0
32750,,,,,3.0,0
32751,,,,,,0
32760,371.477383,51821.095,139.5,10.0,17.0,0
32765,,,,,3.0,0
32766,,,,,1.0,0
32770,,,,,2.0,0
32779,,,,,2.0,0
32781,,,,,1.0,0
32791,,,,,3.0,0
32840,,,,,9.0,0
32847,,,,,2.0,0
32848,,,,,2.0,0
32849,,,,,4.0,0
32358,,,,,3.0,0
32360,,,,,6.0,0
32365,,,,,3.0,0
32366,,,,,3.0,0
32368,,,,,2.0,0
32369,,,,,4.0,0
32740,1005.193236,104037.5,103.5,4.0,9.0,0
32747,,,,,2.0,0
32748,,,,,3.0,0
32749,,,,,1.0,0
32767,,,,,,0
32784,,,,,1.0,0
32785,,,,,,0
32786,,,,,3.0,0
32850,,,,,4.0,0
32858,,,,,,0
32897,,,,,3.0,0
27001,1190.763001,168713.724157,141.6853,89.0,115.0,0
27002,1453.32248,161900.124366,111.4,300.0,373.0,0
27003,1001.063205,111108.831743,110.9908,327.0,369.0,0
27004,965.872492,111027.554911,114.9505,283.0,346.0,0
27140,,,,,1.0,0
27141,,,,,,0
27146,,,,,2.0,0
27160,,,,,3.0,0
27161,,,,,,0
27169,,,,,1.0,0
27180,,,,,1.0,0
27181,,,,,4.0,0
27182,,,,,1.0,0
27185,,,,,1.0,0
27188,,,,,,0
27190,,,,,1.0,0
27191,,,,,2.0,0
27192,,,,,4.0,0
27210,366.449049,184428.571428,503.2857,7.0,7.0,0
27230,,,,,1.0,0
27231,,,,,,0
27232,,,,,2.0,0
27233,,,,,3.0,0
27289,,,,,1.0,0
27290,,,,,,0
27293,,,,,,0
27294,827.009936,228875.0,276.75,4.0,4.0,0
27296,,,,,3.0,0
27297,,,,,3.0,0
27298,,,,,3.0,0
27299,,,,,2.0,0
27370,350.125832,70235.242,200.6,15.0,19.0,0
27372,,,,,6.0,0
27373,497.826086,98142.857142,197.1428,7.0,11.0,0
27375,,,,,8.0,0
27400,507.178758,78714.143282,155.2,195.0,256.0,0
27410,,,,,3.0,0
27411,,,,,1.0,0
27412,,,,,1.0,0
27413,,,,,2.0,0
27414,,,,,1.0,0
27415,,,,,,0
27416,319.431956,78633.5,246.1666,6.0,8.0,0
27417,,,,,,0
27418,,,,,3.0,0
27419,,,,,5.0,0
27420,,,,,1.0,0
27515,,,,,9.0,0
27590,,,,,,0
27591,,,,,1.0,0
27592,,,,,2.0,0
27612,,,,,,0
27614,,,,,,0
27615,,,,,,0
27700,982.669939,150542.875054,153.1978,91.0,108.0,0
27710,503.292568,107000.0,212.6,5.0,6.0,0
27711,,,,,,0
27712,,,,,1.0,0
27713,1245.098039,241300.0,193.8,5.0,6.0,0
27714,,,,,8.0,0
27715,1704.918032,133714.285714,78.4285,7.0,10.0,0
27780,1200.530101,121123.197028,100.8914,175.0,197.0,0
27785,,,,,2.0,0
27786,,,,,,0
27787,,,,,2.0,0
27788,,,,,2.0,0
27789,,,,,,0
27796,,,,,6.0,0
27797,,,,,3.0,0
27843,,,,,1.0,0
27850,1009.335747,113560.298079,112.5099,151.0,221.0,0
27861,976.369938,104711.070377,107.2452,53.0,83.0,0
27863,854.049372,109555.555555,128.2777,18.0,24.0,0
27864,,,,,5.0,0
27866,,,,,5.0,0
27867,,,,,6.0,0
27869,,,,,5.0,0
27880,810.705931,95555.757244,117.8673,98.0,120.0,0
27892,359.796544,104125.12,289.4,5.0,7.0,0
27893,,,,,2.0,0
27150,973.311635,170885.714285,175.5714,14.0,20.0,0
27151,,,,,,0
27152,,,,,,0
27153,,,,,4.0,0
27154,1340.34034,191285.714285,142.7142,7.0,7.0,0
27155,,,,,,0
27157,,,,,2.0,0
27215,,,,,,0
27240,819.33819,89963.333333,109.8,15.0,20.0,0
27241,,,,,2.0,0
27246,,,,,3.0,0
27247,,,,,,0
27248,,,,,2.0,0
27286,,,,,5.0,0
27287,,,,,1.0,0
27320,353.253528,63797.587333,180.6,15.0,24.0,0
27328,,,,,2.0,0
27329,,,,,4.0,0
27374,,,,,,0
27376,,,,,4.0,0
27377,541.83984,89829.305,165.7857,14.0,22.0,0
27378,,,,,2.0,0
27379,,,,,,0
27390,,,,,3.0,0
27391,245.87912,44750.0,182.0,4.0,6.0,0
27392,,,,,2.0,0
27514,,,,,4.0,0
27516,,,,,,0
27517,,,,,4.0,0
27533,,,,,2.0,0
27549,,,,,1.0,0
27560,533.084243,69789.612222,130.9166,36.0,51.0,0
27568,,,,,4.0,0
27569,,,,,2.0,0
27600,689.528092,90271.661393,130.918,122.0,141.0,0
27610,,,,,,0
27611,435.358255,55900.0,128.4,5.0,8.0,0
27613,,,,,1.0,0
27616,,,,,1.0,0
27617,,,,,,0
27618,,,,,,0
27619,,,,,1.0,0
27637,,,,,1.0,0
27690,,,,,1.0,0
27750,,,,,2.0,0
27751,,,,,6.0,0
27760,372.915992,70384.44074,188.7407,27.0,37.0,0
27778,,,,,2.0,0
27790,1278.624102,114762.121228,89.7543,114.0,129.0,0
27792,555.260831,125600.0,226.2,5.0,6.0,0
27793,1179.649595,89774.358974,76.1025,39.0,57.0,0
27794,941.110183,98039.130434,104.1739,46.0,46.0,0
27798,,,,,7.0,0
27800,564.179039,87806.170705,155.6352,85.0,117.0,0
27810,585.987261,92000.0,157.0,4.0,5.0,0
27811,,,,,1.0,0
27812,,,,,1.0,0
27813,,,,,2.0,0
27814,,,,,1.0,0
27815,,,,,3.0,0
27816,,,,,,0
27818,,,,,1.0,0
27820,,,,,5.0,0
27821,,,,,,0
27822,,,,,,0
27823,,,,,,0
27825,,,,,2.0,0
27830,,,,,1.0,0
27840,,,,,,0
27841,,,,,,0
27870,693.137254,101000.0,145.7142,7.0,19.0,0
27876,,,,,1.0,0
27877,,,,,3.0,0
27878,,,,,3.0,0
27879,,,,,6.0,0
27888,,,,,3.0,0
27889,,,,,2.0,0
27890,971.878787,92515.384615,95.1923,26.0,39.0,0
27891,339.416058,79714.285714,234.8571,7.0,10.0,0
27113,,,,,3.0,0
27145,,,,,,0
27156,,,,,,0
27162,,,,,,0
27163,454.478752,212371.428571,467.2857,7.0,10.0,0
27164,,,,,1.0,0
27168,,,,,,0
27220,556.773697,88972.4368,159.8,25.0,37.0,0
27226,,,,,3.0,0
27227,,,,,3.0,0
27228,,,,,1.0,0
27229,,,,,5.0,0
27235,,,,,2.0,0
27250,554.194871,123664.627142,223.1428,7.0,9.0,0
27256,,,,,2.0,0
27257,,,,,1.0,0
27258,,,,,2.0,0
27259,,,,,3.0,0
27260,1105.680087,108514.602857,98.1428,7.0,7.0,0
27266,,,,,1.0,0
27267,,,,,1.0,0
27268,,,,,1.0,0
27269,,,,,2.0,0
27271,,,,,3.0,0
27300,573.258418,68681.818095,119.8095,21.0,34.0,0
27305,,,,,1.0,0
27306,,,,,1.0,0
27307,,,,,7.0,0
27308,,,,,,0
27309,,,,,3.0,0
27347,,,,,2.0,0
27369,,,,,1.0,0
27380,325.821055,65571.4875,201.25,4.0,5.0,0
27388,,,,,,0
27389,,,,,2.0,0
27500,377.544537,89196.747647,236.2549,51.0,82.0,0
27510,,,,,,0
27511,,,,,,0
27512,,,,,3.0,0
27513,357.392825,81700.0,228.6,5.0,8.0,0
27518,,,,,1.0,0
27519,,,,,3.0,0
27540,323.288805,68123.4172,210.72,25.0,34.0,0
27543,,,,,1.0,0
27544,,,,,,0
27545,,,,,1.0,0
27546,,,,,1.0,0
27547,,,,,12.0,0
27548,183.24909,55432.85,302.5,4.0,6.0,0
27570,421.798365,96750.0,229.375,8.0,14.0,0
27576,,,,,1.0,0
27577,,,,,2.0,0
27578,,,,,1.0,0
27579,,,,,3.0,0
27594,,,,,1.0,0
27595,,,,,,0
27633,,,,,,0
27677,,,,,2.0,0
27695,,,,,1.0,0
27730,301.86481,62536.326666,207.1666,6.0,15.0,0
27737,,,,,,0
27738,,,,,,0
27740,429.531872,78409.090909,182.5454,22.0,41.0,0
27742,,,,,1.0,0
27743,,,,,4.0,0
27744,,,,,8.0,0
27745,,,,,,0
27747,197.898658,53116.0,268.4,5.0,13.0,0
27748,,,,,,0
27749,,,,,2.0,0
27752,,,,,,0
27770,651.253496,67730.363636,104.0,11.0,14.0,0
27777,,,,,1.0,0
27779,330.882352,61875.0,187.0,4.0,7.0,0
27791,174.106364,49925.0,286.75,4.0,6.0,0
27845,,,,,,0
27849,,,,,,0
27860,764.181234,93130.434782,121.8695,23.0,51.0,0
27865,,,,,9.0,0
27868,,,,,1.0,0
27100,415.628349,55397.321428,133.2857,7.0,9.0,0
27110,,,,,,0
27111,,,,,,0
27112,,,,,6.0,0
27114,,,,,6.0,0
27115,,,,,3.0,0
27116,,,,,,0
27117,,,,,,0
27118,,,,,1.0,0
27134,,,,,,0
27135,,,,,2.0,0
27136,,,,,,0
27183,,,,,1.0,0
27184,,,,,,0
27186,,,,,,0
27200,632.892943,98652.1875,155.875,16.0,27.0,0
27203,,,,,,0
27204,,,,,3.0,0
27205,,,,,1.0,0
27206,,,,,,0
27207,,,,,3.0,0
27208,,,,,,0
27209,,,,,3.0,0
27211,728.287841,146750.0,201.5,4.0,6.0,0
27216,,,,,,0
27217,,,,,,0
27234,,,,,1.0,0
27310,191.895755,43916.714285,228.8571,7.0,8.0,0
27317,,,,,3.0,0
27318,,,,,,0
27339,,,,,,0
27341,,,,,2.0,0
27342,,,,,1.0,0
27345,,,,,1.0,0
27346,,,,,6.0,0
27348,,,,,1.0,0
27362,,,,,,0
27363,,,,,4.0,0
27364,,,,,1.0,0
27520,,,,,6.0,0
27527,,,,,1.0,0
27528,556.894243,104000.0,186.75,4.0,11.0,0
27529,,,,,4.0,0
27530,,,,,3.0,0
27531,,,,,,0
27532,,,,,3.0,0
27550,407.002188,62000.0,152.3333,9.0,19.0,0
27554,,,,,,0
27555,,,,,3.0,0
27556,,,,,,0
27557,,,,,,0
27558,,,,,,0
27559,,,,,3.0,0
27596,,,,,6.0,0
27650,,,,,4.0,0
27659,,,,,1.0,0
27661,,,,,,0
27664,,,,,1.0,0
27680,373.717744,83792.857142,224.2142,14.0,16.0,0
27685,,,,,,0
27686,,,,,3.0,0
27687,,,,,,0
27688,,,,,,0
27689,,,,,1.0,0
27696,,,,,,0
27697,,,,,,0
27765,349.252962,72955.063333,208.8888,9.0,11.0,0
27766,,,,,4.0,0
27767,,,,,5.0,0
27768,,,,,,0
27773,,,,,2.0,0
27774,,,,,3.0,0
27775,243.619489,52500.0,215.5,4.0,6.0,0
27776,,,,,4.0,0
27824,,,,,,0
27826,,,,,1.0,0
27832,,,,,,0
27833,139.416058,38200.0,274.0,5.0,6.0,0
27834,,,,,1.0,0
27835,,,,,4.0,0
27120,,,,,5.0,0
27122,,,,,1.0,0
27124,,,,,1.0,0
27125,,,,,1.0,0
27126,,,,,,0
27127,,,,,1.0,0
27128,,,,,1.0,0
27142,,,,,,0
27243,,,,,1.0,0
27244,,,,,1.0,0
27245,,,,,1.0,0
27270,91.645743,61017.736,665.8,5.0,6.0,0
27272,,,,,,0
27273,,,,,,0
27274,,,,,,0
27275,,,,,,0
27279,,,,,2.0,0
27280,,,,,,0
27283,,,,,2.0,0
27340,570.274636,70600.0,123.8,5.0,9.0,0
27343,,,,,1.0,0
27344,,,,,,0
27349,,,,,2.0,0
27350,536.213468,84400.0,157.4,5.0,5.0,0
27359,,,,,3.0,0
27360,1456.300813,119416.666666,82.0,6.0,6.0,0
27366,,,,,,0
27367,533.575154,103727.01,194.4,5.0,6.0,0
27368,,,,,,0
27421,,,,,3.0,0
27422,,,,,2.0,0
27423,,,,,1.0,0
27424,,,,,,0
27425,,,,,,0
27430,,,,,4.0,0
27437,,,,,1.0,0
27438,265.478002,75661.230833,285.0,12.0,21.0,0
27439,264.258555,52125.0,197.25,4.0,6.0,0
27440,,,,,1.0,0
27450,,,,,1.0,0
27460,434.729444,91727.912857,211.0,7.0,18.0,0
27466,250.459667,66622.271428,266.0,7.0,11.0,0
27468,,,,,2.0,0
27469,,,,,1.0,0
27470,,,,,1.0,0
27593,,,,,1.0,0
27631,,,,,,0
27640,398.175708,55293.333333,138.8666,15.0,21.0,0
27646,,,,,,0
27647,,,,,,0
27648,,,,,1.0,0
27649,,,,,,0
27660,,,,,,0
27663,,,,,,0
27668,,,,,,0
27670,,,,,4.0,0
27671,,,,,3.0,0
27672,,,,,,0
27673,,,,,,0
27675,,,,,1.0,0
27676,,,,,,0
27678,,,,,,0
27679,,,,,,0
27691,,,,,,0
27692,,,,,,0
27693,,,,,4.0,0
27694,,,,,,0
27698,,,,,,0
27699,,,,,,0
27720,430.549727,60352.941176,140.1764,17.0,31.0,0
27721,,,,,2.0,0
27722,,,,,1.0,0
27723,,,,,5.0,0
27724,,,,,2.0,0
27725,,,,,4.0,0
27726,,,,,,0
27727,,,,,1.0,0
27728,,,,,2.0,0
27729,,,,,3.0,0
27129,,,,,,0
27130,,,,,4.0,0
27131,,,,,1.0,0
27132,,,,,,0
27133,,,,,,0
27143,,,,,,0
27144,,,,,,0
27166,,,,,,0
27170,,,,,3.0,0
27177,,,,,,0
27178,,,,,,0
27187,,,,,,0
27212,,,,,,0
27213,,,,,,0
27276,,,,,1.0,0
27277,,,,,,0
27278,,,,,1.0,0
27324,,,,,2.0,0
27325,,,,,4.0,0
27330,443.327399,99368.67,224.1428,7.0,12.0,0
27331,,,,,,0
27332,,,,,,0
27333,,,,,,0
27334,,,,,4.0,0
27335,,,,,2.0,0
27336,,,,,,0
27338,,,,,1.0,0
27620,308.867064,74392.838571,240.8571,7.0,7.0,0
27623,,,,,,0
27624,,,,,,0
27625,,,,,,0
27626,,,,,,0
27627,,,,,,0
27628,,,,,1.0,0
27630,,,,,,0
27632,,,,,,0
27634,,,,,,0
27635,,,,,1.0,0
27636,,,,,,0
27638,,,,,,0
27639,,,,,,0
27651,,,,,,0
27652,,,,,1.0,0
27653,,,,,,0
27654,,,,,,0
27655,,,,,1.0,0
27656,,,,,1.0,0
27657,,,,,,0
27658,,,,,,0
27662,,,,,,0
27665,,,,,,0
27666,,,,,2.0,0
27667,,,,,,0
27817,,,,,,0
27836,,,,,9.0,0
27837,,,,,1.0,0
